gene,log2FC,pVal,adj.p,-Log10(adj.P),expression
SUV39H1,1.51393612012316,0.0013493617683635,0.0035750618069557,2.44671644555862,Up-regulated
PLPP1,1.51212615990529,4.76103617843003e-14,3.74279997384609e-13,12.42680338223,Up-regulated
NDUFC2,1.51174265081399,8.614236346517701e-22,1.06028943373709e-20,19.9745755665118,Up-regulated
LSM5,1.50385772920605,2.05485829035059e-23,2.91195049829945e-22,21.535816012085,Up-regulated
RNLS,1.49954737877717,0.0132969072414265,0.0286415381980328,1.54300366188866,Up-regulated
MTHFD1L,1.49954737872245,5.74832903866523e-05,0.0001934671992075,3.71339265550637,Up-regulated
POLD2,1.49242992890911,2.14930233025261e-10,1.3152264827739e-09,8.88099945496919,Up-regulated
LSM4,1.48668922279978,1.24447006779461e-22,1.6345051987985401e-21,20.7866136937401,Up-regulated
TPI1,1.48600315258269,1.6839721443134698e-56,6.04545999808535e-54,53.2185706481482,Up-regulated
SESN1,1.48301790505215,0.0012301021758781,0.0032873946486866,2.48314815613783,Up-regulated
NAGA,1.48152877779267,1.0085355946708e-05,3.80452832035184e-05,4.41969917872685,Up-regulated
SNRPE,1.48034517073727,3.97238551963384e-28,8.4718004052389e-27,26.0720242847141,Up-regulated
ADAMTS3,1.47485476570057,0.0048847891216704,0.0117169663341628,1.93118481791497,Up-regulated
ACY1,1.46677769026597,0.0006065314936764,0.0017396389312637,2.75954088185068,Up-regulated
HYAL2,1.46677102826094,0.0153003675239633,0.0324379839041505,1.48894614603029,Up-regulated
COQ3,1.46677102826094,0.0153003675239633,0.0324379839041505,1.48894614603029,Up-regulated
TNFAIP8L2,1.46675755488157,0.0249370896463349,0.0497817341039902,1.30292997918832,Up-regulated
SLC27A2,1.46535601470321,2.66148181488665e-08,1.36821762034985e-07,6.8638448208904,Up-regulated
TKFC,1.46382940403392,6.89886928987421e-05,0.0002300335054239,3.63820890241297,Up-regulated
MTHFD2L,1.46273343004124,0.0008559830090212,0.0023638300018355,2.6263837595672,Up-regulated
PSMA4,1.45393686671865,5.27198695371923e-27,9.96128061255371e-26,25.0016848255106,Up-regulated
NHP2,1.45131759462539,5.32380587024303e-22,6.62859991011762e-21,20.1785781933934,Up-regulated
VKORC1,1.45075721367201,0.0006895945197948,0.0019416818243636,2.71182193469794,Up-regulated
NDUFB3,1.44285292747523,3.96383010972763e-27,7.62329469317261e-26,25.1178572914139,Up-regulated
AHCY,1.43830375246415,1.7713789689905e-07,8.36743486667881e-07,6.07740765956798,Up-regulated
ADSL,1.43696389327452,3.9544899758707905e-15,3.40718856321027e-14,13.4676038307128,Up-regulated
PSMA2,1.42300730110354,1.46224930708399e-13,1.11296290016216e-12,11.953519312326,Up-regulated
PSAT1,1.42258633657838,0.0001311650718727,0.0004124519194364,3.3846266709697,Up-regulated
CYB5A,1.42142959844064,7.18841054395452e-13,5.14413166500931e-12,11.2886879240933,Up-regulated
ATP5PO,1.42017379017546,6.904044122990191e-09,3.72714562429095e-08,7.42862363848027,Up-regulated
ATP5MC1,1.41990968517695,1.12744646323059e-23,1.61901312119913e-22,21.7907496315176,Up-regulated
ALDH6A1,1.41950467003101,0.001109930468043,0.0029922280702936,2.52400530723301,Up-regulated
PAFAH1B3,1.4165986165787,1.18178631454121e-14,9.71590733405256e-14,13.0125166359523,Up-regulated
COX5A,1.41407564690002,7.728266779743e-40,3.39728298848295e-38,37.4688682755563,Up-regulated
B3GALT6,1.41253600071492,1.30916108040059e-09,7.52838580891947e-09,8.12329813262127,Up-regulated
GGCT,1.40976207384089,4.77016397371553e-10,2.8541481109397903e-09,8.5445234936969,Up-regulated
SMS,1.4093719973727,9.98750912524938e-17,9.27288562749447e-16,15.0327850968065,Up-regulated
MGST2,1.40423846153736,0.0199150814150856,0.0406222399319075,1.39123613304232,Up-regulated
SEPHS1,1.40423845664335,3.35859290476873e-05,0.000117632668567,3.92947205063986,Up-regulated
GEMIN6,1.39218950905727,2.50192706889714e-07,1.15152797145394e-06,5.93872550824204,Up-regulated
ASNS,1.38784338814798,5.71776364911046e-05,0.0001927396385005,3.71502895990734,Up-regulated
COX18,1.38621869240447,0.0060143932760265,0.0142519286210793,1.84612636142269,Up-regulated
SLC37A4,1.38176434204821,0.0113875803497478,0.0250294368095477,1.60154892239567,Up-regulated
RRM1,1.37622416174397,1.7412043987691502e-09,9.86987967091775e-09,8.00568814201881,Up-regulated
PDSS1,1.37438423476087,0.0002533592223236,0.0007654078048881,3.11610711357406,Up-regulated
ACAT1,1.37071450586161,4.94782424346391e-07,2.20198624388869e-06,5.65718539845323,Up-regulated
PKM,1.36810149156023,5.604086432932581e-31,1.43704787815914e-29,28.8425287622249,Up-regulated
GTF2H2,1.36705819465848,7.495674007605e-06,2.87289711964078e-05,4.54167992610423,Up-regulated
GNG5,1.3666580618037,7.2800808935919695e-40,3.32497047565901e-38,37.4782122066963,Up-regulated
NDUFA7,1.36601617413014,2.2225328994352303e-09,1.24346386113857e-08,7.90536683213604,Up-regulated
PPIH,1.36577091709123,6.86992123218485e-17,6.43383058005486e-16,15.1915303794173,Up-regulated
NDUFA8,1.36537587027896,8.478578862594171e-15,7.07862746900304e-14,13.1500509429351,Up-regulated
NDUFB2,1.36420602983424,7.08362609287404e-38,2.50133288590995e-36,35.6018285070326,Up-regulated
RPLP0,1.36335899482017,7.37316104952045e-71,7.94089445033353e-68,67.1001305765445,Up-regulated
NDUFB1,1.36278880508185,1.89689521560277e-27,3.7832521244521897e-26,25.4221347153793,Up-regulated
SNRPA,1.35919002000962,8.65472147467585e-21,1.0131668508941201e-19,18.99431902803,Up-regulated
TKT,1.35162724763652,1.0682999582467001e-21,1.30745347162693e-20,19.8835737574322,Up-regulated
DBT,1.3511273726053,0.0070659026974893,0.0163831586764176,1.78560236243588,Up-regulated
PEMT,1.34980218150147,7.26008644222372e-06,2.79254039224105e-05,4.55400053638584,Up-regulated
POLE,1.3489745192354,0.001070550244046,0.0028969412382853,2.53806031395994,Up-regulated
DCPS,1.34759746694752,1.49916899932813e-14,1.21856982058596e-13,12.9141495819274,Up-regulated
PPA1,1.34724171734868,4.70062308932417e-24,7.18095186837181e-23,22.1438179842004,Up-regulated
NOP10,1.34579919335478,1.13848700663585e-29,2.69483627724575e-28,27.5694676149109,Up-regulated
ATP5MC3,1.34391208617265,7.80205905329667e-38,2.71058632270984e-36,35.5669367574003,Up-regulated
TXN,1.34281644297304,3.33578654782438e-32,8.98160528001714e-31,30.0466460350534,Up-regulated
MTMR4,1.34021533914452,6.11080607561443e-05,0.0002040725005716,3.69021551392482,Up-regulated
SRM,1.33920472762937,2.39046255569278e-14,1.89303542094201e-13,12.7228412597944,Up-regulated
PSMB2,1.33909799811922,7.27122097713174e-24,1.08765347116262e-22,21.9635094497973,Up-regulated
MBTPS2,1.33827923010842,0.0102150106001226,0.0225904854544806,1.64607443628031,Up-regulated
AAAS,1.33664390686801,2.69637364033693e-05,9.55261319290417e-05,4.01987780747233,Up-regulated
ATP5PF,1.33524432641343,4.41977193730717e-40,2.1155975006577e-38,37.6745669547232,Up-regulated
POLA1,1.33403293925665,0.0076456877217128,0.0176325603346569,1.75368462142275,Up-regulated
GSTZ1,1.33403283876676,0.0042002235989088,0.0102113788172118,1.99091561224446,Up-regulated
CYC1,1.32904755991289,1.78315887585542e-25,3.00072204577545e-24,23.5227742310252,Up-regulated
CNOT6,1.32652821359585,0.0003438451380642,0.0010173659716899,2.99252279251008,Up-regulated
LMCD1,1.32652821357301,5.01551726681407e-05,0.0001706702084157,3.76784228116887,Up-regulated
ENO1,1.32209878565246,1.17077892748402e-31,3.0754363534153498e-30,29.5120932563322,Up-regulated
POLR3K,1.32186620046799,1.95428337391372e-11,1.26033724173957e-10,9.89951323057324,Up-regulated
NUDT21,1.32140119232109,5.859823129594119e-26,1.04314537364841e-24,23.9816551636983,Up-regulated
ATP5MF,1.31759279905873,2.54123032986934e-41,1.33692026801903e-39,38.8738944926572,Up-regulated
MAPK11,1.31722582181842,0.0009494863510813,0.0025954233505447,2.58579179241679,Up-regulated
DUS2,1.3172257246405,0.0114022038883557,0.0250360317793253,1.6014345058495,Up-regulated
LAGE3,1.31610032839066,2.95780780757611e-25,4.90086001347611e-24,23.3097277023523,Up-regulated
POP4,1.31524365973314,1.66140452766292e-14,1.34032410209211e-13,12.8727901727316,Up-regulated
ACAT2,1.31454125554039,6.334956808543e-10,3.7384923193429104e-09,8.42730350726564,Up-regulated
ECHS1,1.31389803081788,1.25371249934532e-18,1.3302939525073e-17,16.8760523832087,Up-regulated
IMPDH2,1.31383023190943,1.13026445343442e-13,8.664020045187699e-13,12.0622805515923,Up-regulated
BOP1,1.31285146296884,1.42404881860048e-07,6.87758106561757e-07,6.16256428190623,Up-regulated
MIF,1.31147985607525,1.76440268933622e-54,4.7506542410377804e-52,51.3232465769632,Up-regulated
NDUFA2,1.31139529477276,1.4346397177019102e-25,2.43323933222829e-24,23.6138151719758,Up-regulated
SHMT1,1.31129108545784,1.15855139440516e-05,4.32499082070835e-05,4.36401480993788,Up-regulated
FH,1.31129108539317,6.03704116338283e-06,2.36432484835029e-05,4.6262928534449,Up-regulated
NDC1,1.30800916580564,0.0002003908813625,0.0006157517650722,3.21059433456794,Up-regulated
LHPP,1.30800915988575,0.0002003908947612,0.0006157517650722,3.21059433456794,Up-regulated
NUP37,1.30746964596517,9.46730559943056e-06,3.58393255908144e-05,4.44564017130187,Up-regulated
NDUFS4,1.3053913632661,6.1761681127971105e-15,5.19666645115819e-14,13.2842751575412,Up-regulated
GLRX,1.30343254074211,4.83548010431242e-10,2.8852144445121802e-09,8.53982190222846,Up-regulated
EXOSC4,1.30218794359496,3.75466457782811e-08,1.89848532878914e-07,6.72159275467406,Up-regulated
MTHFD2,1.2989460809029,1.93262793431066e-22,2.50775937982239e-21,20.600714136513,Up-regulated
HDAC2,1.29887668224745,8.02432895352963e-14,6.21741171435354e-13,12.2063903728841,Up-regulated
MPC2,1.29876973608967,3.75520488644496e-23,5.252409951560029e-22,21.2796413844957,Up-regulated
PMVK,1.29768133827015,4.6347583388263097e-11,2.97121114935472e-10,9.52706648392802,Up-regulated
THG1L,1.29757882355383,2.4341935728036e-07,1.12275223893339e-06,5.9497160702172,Up-regulated
EZH2,1.29731104066333,4.27708489891715e-07,1.91137777432937e-06,5.71865346831274,Up-regulated
GSPT2,1.29660653382752,0.0227706866603989,0.04575378644263,1.33957295923482,Up-regulated
